2025 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:42 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,8311,Launceston,999,Informal,Informal,999,N,N,,Informal,8,-3.24
TAS,192,Bass,33906,Launceston BASS PPVC,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,5756,10.47
TAS,192,Bass,33906,Launceston BASS PPVC,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,92,0.63
TAS,192,Bass,33906,Launceston BASS PPVC,40756,ARCHER,Bridget Kathleen,3,N,Y,LP,Liberal,4844,-7.3
TAS,192,Bass,33906,Launceston BASS PPVC,42067,POTTER,Jordan,4,N,N,ON,Pauline Hanson's One Nation,755,1.41
TAS,192,Bass,33906,Launceston BASS PPVC,41322,McLENNAN,Charlene,5,N,N,GRN,The Greens,1970,1.02
TAS,192,Bass,33906,Launceston BASS PPVC,36070,RAZAY,George,6,N,N,IND,Independent,805,0.84
TAS,192,Bass,33906,Launceston BASS PPVC,42108,BROOMHALL,Ray,7,N,N,CYA,Trumpet of Patriots,346,2.38
TAS,192,Bass,33906,Launceston BASS PPVC,999,Informal,Informal,999,N,N,,Informal,498,-1.27
TAS,192,Bass,8312,Launceston Central,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,347,7.95
TAS,192,Bass,8312,Launceston Central,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,11,1.11
TAS,192,Bass,8312,Launceston Central,40756,ARCHER,Bridget Kathleen,3,N,Y,LP,Liberal,236,-6.69
TAS,192,Bass,8312,Launceston Central,42067,POTTER,Jordan,4,N,N,ON,Pauline Hanson's One Nation,37,-1.41
TAS,192,Bass,8312,Launceston Central,41322,McLENNAN,Charlene,5,N,N,GRN,The Greens,295,10.73
TAS,192,Bass,8312,Launceston Central,36070,RAZAY,George,6,N,N,IND,Independent,52,-1.07
TAS,192,Bass,8312,Launceston Central,42108,BROOMHALL,Ray,7,N,N,CYA,Trumpet of Patriots,16,1.61
TAS,192,Bass,8312,Launceston Central,999,Informal,Informal,999,N,N,,Informal,30,-2.87
TAS,192,Bass,8316,Lebrina,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,71,8.49
TAS,192,Bass,8316,Lebrina,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,4,1.87
TAS,192,Bass,8316,Lebrina,40756,ARCHER,Bridget Kathleen,3,N,Y,LP,Liberal,72,-8.12
TAS,192,Bass,8316,Lebrina,42067,POTTER,Jordan,4,N,N,ON,Pauline Hanson's One Nation,24,-2.55
TAS,192,Bass,8316,Lebrina,41322,McLENNAN,Charlene,5,N,N,GRN,The Greens,24,2.88
TAS,192,Bass,8316,Lebrina,36070,RAZAY,George,6,N,N,IND,Independent,6,-1.75
TAS,192,Bass,8316,Lebrina,42108,BROOMHALL,Ray,7,N,N,CYA,Trumpet of Patriots,13,6.07
TAS,192,Bass,8316,Lebrina,999,Informal,Informal,999,N,N,,Informal,13,-2.48
TAS,192,Bass,8616,Legana,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,829,14.91
TAS,192,Bass,8616,Legana,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,11,0.54
TAS,192,Bass,8616,Legana,40756,ARCHER,Bridget Kathleen,3,N,Y,LP,Liberal,666,-11.04
TAS,192,Bass,8616,Legana,42067,POTTER,Jordan,4,N,N,ON,Pauline Hanson's One Nation,160,2.69
TAS,192,Bass,8616,Legana,41322,McLENNAN,Charlene,5,N,N,GRN,The Greens,225,0.39
TAS,192,Bass,8616,Legana,36070,RAZAY,George,6,N,N,IND,Independent,112,0.13
TAS,192,Bass,8616,Legana,42108,BROOMHALL,Ray,7,N,N,CYA,Trumpet of Patriots,53,2.58
TAS,192,Bass,8616,Legana,999,Informal,Informal,999,N,N,,Informal,77,-2.2
TAS,192,Bass,97469,Legana Central,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,97,10.62
TAS,192,Bass,97469,Legana Central,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,3,0.91
TAS,192,Bass,97469,Legana Central,40756,ARCHER,Bridget Kathleen,3,N,Y,LP,Liberal,140,5.06
TAS,192,Bass,97469,Legana Central,42067,POTTER,Jordan,4,N,N,ON,Pauline Hanson's One Nation,43,-3.37
TAS,192,Bass,97469,Legana Central,41322,McLENNAN,Charlene,5,N,N,GRN,The Greens,27,0.56
TAS,192,Bass,97469,Legana Central,36070,RAZAY,George,6,N,N,IND,Independent,10,-6.41
TAS,192,Bass,97469,Legana Central,42108,BROOMHALL,Ray,7,N,N,CYA,Trumpet of Patriots,8,2.44
TAS,192,Bass,97469,Legana Central,999,Informal,Informal,999,N,N,,Informal,5,-2.7
TAS,192,Bass,8319,Lilydale,41546,TEESDALE,Jess,1,Y,N,ALP,Australian Labor Party,249,11.55
TAS,192,Bass,8319,Lilydale,40738,LARNER,Caroline,2,N,N,CEC,Citizens Party,8,1.22
