2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:46 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,6878,Hyde Park,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,140,4.83
SA,179,Adelaide,6878,Hyde Park,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,264,2.92
SA,179,Adelaide,6878,Hyde Park,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,12,0.11
SA,179,Adelaide,6878,Hyde Park,33027,OSBORN,Shaun,5,N,N,LP,Liberal,790,0.24
SA,179,Adelaide,6878,Hyde Park,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,18,1.46
SA,179,Adelaide,6878,Hyde Park,999,Informal,Informal,999,N,N,,Informal,26,0.51
SA,179,Adelaide,96623,Kent Town (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,0,0
SA,179,Adelaide,96623,Kent Town (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,25,15.05
SA,179,Adelaide,96623,Kent Town (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,29,4.35
SA,179,Adelaide,96623,Kent Town (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,1,0.26
SA,179,Adelaide,96623,Kent Town (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,44,-9.77
SA,179,Adelaide,96623,Kent Town (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,2,1.98
SA,179,Adelaide,96623,Kent Town (Adelaide),999,Informal,Informal,999,N,N,,Informal,1,-0.1
SA,179,Adelaide,7067,Keswick,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,13,1.58
SA,179,Adelaide,7067,Keswick,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,133,1.79
SA,179,Adelaide,7067,Keswick,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,358,9.31
SA,179,Adelaide,7067,Keswick,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,15,0.71
SA,179,Adelaide,7067,Keswick,33027,OSBORN,Shaun,5,N,N,LP,Liberal,285,1.17
SA,179,Adelaide,7067,Keswick,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,21,2.55
SA,179,Adelaide,7067,Keswick,999,Informal,Informal,999,N,N,,Informal,20,-1.38
SA,179,Adelaide,6668,Kilburn,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,30,1.88
SA,179,Adelaide,6668,Kilburn,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,209,5.6
SA,179,Adelaide,6668,Kilburn,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,909,-2.58
SA,179,Adelaide,6668,Kilburn,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,42,1.3
SA,179,Adelaide,6668,Kilburn,33027,OSBORN,Shaun,5,N,N,LP,Liberal,347,6.33
SA,179,Adelaide,6668,Kilburn,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,62,3.88
SA,179,Adelaide,6668,Kilburn,999,Informal,Informal,999,N,N,,Informal,128,0.56
SA,179,Adelaide,7255,Kilkenny (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,11,1.48
SA,179,Adelaide,7255,Kilkenny (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,108,5.68
SA,179,Adelaide,7255,Kilkenny (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,371,4.21
SA,179,Adelaide,7255,Kilkenny (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,17,1.22
SA,179,Adelaide,7255,Kilkenny (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,208,3.49
SA,179,Adelaide,7255,Kilkenny (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,29,3.9
SA,179,Adelaide,7255,Kilkenny (Adelaide),999,Informal,Informal,999,N,N,,Informal,46,-0.61
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,26,3.14
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,108,7.35
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,444,-2.35
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,16,0.36
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,190,4.97
SA,179,Adelaide,12086,Kilkenny North (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,45,5.43
SA,179,Adelaide,12086,Kilkenny North (Adelaide),999,Informal,Informal,999,N,N,,Informal,61,-1.91
SA,179,Adelaide,7070,Kurralta Park,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,9,1.32
SA,179,Adelaide,7070,Kurralta Park,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,105,7.14
