2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:45 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,93929,Gungahlin BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,27,2.92
ACT,318,Bean,8773,Holder,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,56,3.39
ACT,318,Bean,8773,Holder,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,147,8.89
ACT,318,Bean,8773,Holder,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,14,0.85
ACT,318,Bean,8773,Holder,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,36,2.18
ACT,318,Bean,8773,Holder,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,19,1.15
ACT,318,Bean,8773,Holder,33397,COCKS,Ed,6,N,N,LP,Liberal,513,-7.54
ACT,318,Bean,8773,Holder,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,670,-2.02
ACT,318,Bean,8773,Holder,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,198,-2.98
ACT,318,Bean,8773,Holder,999,Informal,Informal,999,N,N,,Informal,82,2.28
ACT,318,Bean,93908,Hughes (Bean),33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,4,1.88
ACT,318,Bean,93908,Hughes (Bean),32130,CHRISTIE,Jamie,2,N,N,IND,Independent,14,6.57
ACT,318,Bean,93908,Hughes (Bean),33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,1,0.47
ACT,318,Bean,93908,Hughes (Bean),32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,3,1.41
ACT,318,Bean,93908,Hughes (Bean),32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,7,3.29
ACT,318,Bean,93908,Hughes (Bean),33397,COCKS,Ed,6,N,N,LP,Liberal,72,-3.21
ACT,318,Bean,93908,Hughes (Bean),32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,65,-12.65
ACT,318,Bean,93908,Hughes (Bean),32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,47,5.49
ACT,318,Bean,93908,Hughes (Bean),999,Informal,Informal,999,N,N,,Informal,17,5.62
ACT,318,Bean,8884,Isabella Plains,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,55,3.18
ACT,318,Bean,8884,Isabella Plains,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,139,8.03
ACT,318,Bean,8884,Isabella Plains,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,24,1.39
ACT,318,Bean,8884,Isabella Plains,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,49,2.83
