2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,65981,Gungahlin CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,1959,37.96
ACT,101,Canberra,65981,Gungahlin CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,3202,62.04
ACT,101,Canberra,8774,Hughes (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,460,32.83
ACT,101,Canberra,8774,Hughes (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,941,67.17
ACT,101,Canberra,8823,Kaleen,36241,HOLLO,Tim,5,N,N,GRN,The Greens,471,32.73
ACT,101,Canberra,8823,Kaleen,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,968,67.27
ACT,101,Canberra,8824,Kaleen South,36241,HOLLO,Tim,5,N,N,GRN,The Greens,434,32.95
ACT,101,Canberra,8824,Kaleen South,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,883,67.05
ACT,101,Canberra,8826,Lyneham,36241,HOLLO,Tim,5,N,N,GRN,The Greens,983,47.81
ACT,101,Canberra,8826,Lyneham,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1073,52.19
ACT,101,Canberra,83856,Lyneham East,36241,HOLLO,Tim,5,N,N,GRN,The Greens,447,47.15
ACT,101,Canberra,83856,Lyneham East,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,501,52.85
ACT,101,Canberra,8779,Lyons (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,292,34.8
ACT,101,Canberra,8779,Lyons (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,547,65.2
ACT,101,Canberra,8828,Macquarie (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,472,39.2
ACT,101,Canberra,8828,Macquarie (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,732,60.8
ACT,101,Canberra,8782,Narrabundah,36241,HOLLO,Tim,5,N,N,GRN,The Greens,314,34.17
ACT,101,Canberra,8782,Narrabundah,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,605,65.83
ACT,101,Canberra,98055,Narrabundah South,36241,HOLLO,Tim,5,N,N,GRN,The Greens,233,32.41
ACT,101,Canberra,98055,Narrabundah South,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,486,67.59
ACT,101,Canberra,8783,Oaks Estate,36241,HOLLO,Tim,5,N,N,GRN,The Greens,63,37.95
ACT,101,Canberra,8783,Oaks Estate,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,103,62.05
ACT,101,Canberra,93976,Page (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,123,32.71
ACT,101,Canberra,93976,Page (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,253,67.29
ACT,101,Canberra,65741,Parkes (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,957,38.68
ACT,101,Canberra,65741,Parkes (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1517,61.32
ACT,101,Canberra,65742,Parkes CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,2252,35.17
ACT,101,Canberra,65742,Parkes CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,4152,64.83
ACT,101,Canberra,98054,Queanbeyan CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,75,34.4
ACT,101,Canberra,98054,Queanbeyan CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,143,65.6
ACT,101,Canberra,8785,Red Hill,36241,HOLLO,Tim,5,N,N,GRN,The Greens,722,37.31
ACT,101,Canberra,8785,Red Hill,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,1213,62.69
ACT,101,Canberra,108470,Special Hospital Team 1,36241,HOLLO,Tim,5,N,N,GRN,The Greens,21,34.43
ACT,101,Canberra,108470,Special Hospital Team 1,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,40,65.57
ACT,101,Canberra,93960,Tuggeranong CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,198,40
ACT,101,Canberra,93960,Tuggeranong CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,297,60
ACT,101,Canberra,8836,Turner,36241,HOLLO,Tim,5,N,N,GRN,The Greens,794,44.28
ACT,101,Canberra,8836,Turner,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,999,55.72
ACT,101,Canberra,8837,Watson,36241,HOLLO,Tim,5,N,N,GRN,The Greens,776,44.12
ACT,101,Canberra,8837,Watson,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,983,55.88
ACT,101,Canberra,8838,Weetangera (Canberra),36241,HOLLO,Tim,5,N,N,GRN,The Greens,469,32.04
ACT,101,Canberra,8838,Weetangera (Canberra),36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,995,67.96
ACT,101,Canberra,93961,Woden CANBERRA PPVC,36241,HOLLO,Tim,5,N,N,GRN,The Greens,1597,34.55
ACT,101,Canberra,93961,Woden CANBERRA PPVC,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,3025,65.45
ACT,101,Canberra,8840,Yarralumla,36241,HOLLO,Tim,5,N,N,GRN,The Greens,417,33.28
ACT,101,Canberra,8840,Yarralumla,36228,PAYNE,Alicia,6,Y,Y,ALP,Australian Labor Party,836,66.72
ACT,102,Fenner,38197,Amaroo,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1624,2.74
ACT,102,Fenner,38197,Amaroo,37203,KUSTER,Nathan,2,N,N,LP,Liberal,1013,-2.74
ACT,102,Fenner,94007,Aranda (Fenner),36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,110,5
ACT,102,Fenner,94007,Aranda (Fenner),37203,KUSTER,Nathan,2,N,N,LP,Liberal,27,-5
ACT,102,Fenner,8805,Belconnen (Fenner),36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1221,2.58
ACT,102,Fenner,8805,Belconnen (Fenner),37203,KUSTER,Nathan,2,N,N,LP,Liberal,418,-2.58
ACT,102,Fenner,32464,Belconnen FENNER PPVC,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,10617,7.34
ACT,102,Fenner,32464,Belconnen FENNER PPVC,37203,KUSTER,Nathan,2,N,N,LP,Liberal,5331,-7.34
ACT,102,Fenner,65695,Bonner,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1225,2.06
ACT,102,Fenner,65695,Bonner,37203,KUSTER,Nathan,2,N,N,LP,Liberal,730,-2.06
ACT,102,Fenner,94020,Bruce (Fenner),36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,120,10.59
ACT,102,Fenner,94020,Bruce (Fenner),37203,KUSTER,Nathan,2,N,N,LP,Liberal,64,-10.59
ACT,102,Fenner,8807,Charnwood,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1071,3.98
ACT,102,Fenner,8807,Charnwood,37203,KUSTER,Nathan,2,N,N,LP,Liberal,569,-3.98
ACT,102,Fenner,83851,Charnwood East,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,529,6.3
ACT,102,Fenner,83851,Charnwood East,37203,KUSTER,Nathan,2,N,N,LP,Liberal,201,-6.3
ACT,102,Fenner,66144,City (Fenner),36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,58,-0.98
ACT,102,Fenner,66144,City (Fenner),37203,KUSTER,Nathan,2,N,N,LP,Liberal,35,0.98
ACT,102,Fenner,32465,City FENNER PPVC,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1794,7.66
ACT,102,Fenner,32465,City FENNER PPVC,37203,KUSTER,Nathan,2,N,N,LP,Liberal,766,-7.66
ACT,102,Fenner,108525,EAV COVID19 Fenner PPVC,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,389,69.84
ACT,102,Fenner,108525,EAV COVID19 Fenner PPVC,37203,KUSTER,Nathan,2,N,N,LP,Liberal,168,30.16
ACT,102,Fenner,65505,EAV Fenner PPVC,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,12,27.37
ACT,102,Fenner,65505,EAV Fenner PPVC,37203,KUSTER,Nathan,2,N,N,LP,Liberal,3,-27.37
ACT,102,Fenner,8812,Evatt,36234,LEIGH,Andrew,1,Y,Y,ALP,Australian Labor Party,1309,6.18
ACT,102,Fenner,8812,Evatt,37203,KUSTER,Nathan,2,N,N,LP,Liberal,561,-6.18
